#YY  MM DD hh mm WDIR WSPD GST  WVHT   DPD   APD MWD   PRES  ATMP  WTMP  DEWP  VIS  TIDE
#yr  mo dy hr mn degT m/s  m/s     m   sec   sec degT   hPa  degC  degC  degC   mi    ft
2013 06 11 07 50  73  8.6 10.3  1.74  7.69  5.57  90 1019.9  24.8  25.3  19.4 99.0 99.00
2013 06 11 08 50  76  8.9 10.4  1.89  7.69  5.72  81 1020.1  24.7  25.3  19.5 99.0 99.00
2013 06 11 09 50  79  8.1 10.0  1.88  8.33  5.65  84 1019.9  24.8  25.3  19.3 99.0 99.00
2013 06 11 10 50  78  8.3 10.1  1.84  8.33  5.81  88 1019.6  24.6  25.3  19.1 99.0 99.00
2013 06 11 11 50  78  8.5  9.9  1.99  7.69  5.82  84 1019.1  24.5  25.2  18.8 99.0 99.00
2013 06 11 12 50  85  8.5  9.9  1.90  8.33  5.72  78 1018.7  24.5  25.2  18.6 99.0 99.00
2013 06 11 13 50  69  8.6 10.1  1.91  7.69  5.66  84 1018.4  24.4  25.2  18.8 99.0 99.00
2013 06 11 14 50  71  7.6  8.8  1.93  7.69  5.74  78 1018.5  24.4  25.2  18.6 99.0 99.00
2013 06 11 15 50  69  7.9  8.8  1.95  7.69  5.79  90 1018.5  24.5  25.2  19.4 99.0 99.00
2013 06 11 16 50  97  8.4 10.1  1.91  7.69  5.77  87 1019.1  23.8  25.2  19.1 99.0 99.00
2013 06 11 17 50  82  7.6  9.4  1.91  7.69  6.01  83 1019.3  24.2  25.2  19.1 99.0 99.00
2013 06 11 18 50  75  8.1 10.2  1.91  8.33  5.84  84 1019.3  24.6  25.2  19.5 99.0 99.00
2013 06 11 19 50  93  8.4 10.0  1.86  8.33  5.74  87 1019.2  24.8  25.3  18.7 99.0 99.00
2013 06 11 20 50  86  8.7 10.1  1.73  7.14  5.57  88 1018.9  24.8  25.3  18.7 99.0 99.00
2013 06 11 21 50  83  8.8 10.8  1.73  8.33  5.61  78 1018.9  24.9  25.4  18.8 99.0 99.00
2013 06 11 22 50  87  7.6  9.9  1.85  7.69  5.61  75 1018.8  24.8  25.4  19.0 99.0 99.00
2013 06 11 23 50  79  6.8  7.8  1.73  7.69  5.51  77 1018.6  24.9  25.4  18.8 99.0 99.00
2013 06 12 00 50  76  6.7  7.8  1.80  7.69  5.76  82 1018.4  24.9  25.4  19.2 99.0 99.00
2013 06 12 01 50  73  6.6  8.8  1.72  8.33  5.64  94 1018.1  24.5  25.4  20.1 99.0 99.00
2013 06 12 02 50  76  7.4  9.2  1.76  7.69  5.79  86 1017.8  25.1  25.4  19.5 99.0 99.00
2013 06 12 03 50  74  7.5  8.9  1.66  7.69  5.61  81 1017.1  25.1  25.4  19.3 99.0 99.00
2013 06 12 04 50  75  7.8  9.3  1.90  8.33  5.70  95 1017.2  24.7  25.4  20.1 99.0 99.00
2013 06 12 05 50  74  7.8  9.5  1.79  7.69  5.72  81 1017.7  24.7  25.4  20.2 99.0 99.00
2013 06 12 06 50  72  7.9  9.2  1.74  7.69  5.65  86 1018.1  24.5  25.3  20.3 99.0 99.00
2013 06 12 07 50  78  8.2  9.5  1.85  7.69  5.83  91 1018.4  24.6  25.3  20.2 99.0 99.00
2013 06 12 08 50  74  9.0 10.6  1.81  8.33  5.66  91 1018.7  24.7  25.3  20.4 99.0 99.00
2013 06 12 09 50  74  7.8  8.9  1.72  7.14  5.48  93 1018.7  24.7  25.3  20.6 99.0 99.00
2013 06 12 10 50  70  8.2 10.0  1.80  8.33  5.52  83 1018.4  24.6  25.3  20.7 99.0 99.00
2013 06 12 11 50  72  8.6 10.5  1.83  7.69  5.44  81 1018.0  24.5  25.3  20.8 99.0 99.00
2013 06 12 12 50  74  8.5  9.7  1.88  7.69  5.54  94 1017.9  24.3  25.3  20.5 99.0 99.00
2013 06 12 13 50  73  7.9  9.7  1.91  7.69  5.59  77 1017.9  23.9  25.3  21.3 99.0 99.00
2013 06 12 14 50  62  9.7 13.0  1.95  8.33  5.55  96 1017.8  23.3  25.3  21.3 99.0 99.00
2013 06 12 15 50  87  8.3 10.1  1.89  7.69  5.35 107 1018.1  23.9  25.3  21.2 99.0 99.00
2013 06 12 16 50  76  8.5 10.0  2.04  7.69  5.60  92 1018.5  23.8  25.3  21.3 99.0 99.00
2013 06 12 17 50  83  9.2 10.6  1.96  7.69  5.57  95 1019.0  24.0  25.3  21.2 99.0 99.00
2013 06 12 18 50  81  9.6 11.0  1.88  7.69  5.49  86 1019.3  24.4  25.3  20.9 99.0 99.00
2013 06 12 19 50  89  8.4 10.4  2.09  7.14  5.85  80 1019.6  24.8  25.3  20.5 99.0 99.00
2013 06 12 20 50  85  8.5 10.0  2.06  8.33  5.64  96 1019.5  24.7  25.4  20.7 99.0 99.00
2013 06 12 21 50  96  8.3  9.5  2.01  8.33  5.76  95 1019.7  25.3  25.5  20.7 99.0 99.00
2013 06 12 22 50  94  8.5 10.3  1.88  7.69  5.57  94 1019.7  25.3  25.5  20.3 99.0 99.00
2013 06 12 23 50  93  8.6 10.4  1.98  7.69  5.60  93 1019.5  25.3  25.5  20.2 99.0 99.00
2013 06 13 00 50  86  8.4 10.0  2.00  8.33  5.79  93 1019.2  25.2  25.5  20.6 99.0 99.00
2013 06 13 01 50  80  8.3  9.4  2.10  8.33  5.83  83 1019.0  25.2  25.5  20.3 99.0 99.00
2013 06 13 02 50  77  9.0 10.8  2.01  7.69  5.81  97 1018.6  25.2  25.5  20.3 99.0 99.00
2013 06 13 03 50  80  9.0 10.5  1.97  8.33  5.81 103 1018.5  25.1  25.5  20.3 99.0 99.00
2013 06 13 04 50  81  8.8 10.6  2.14  7.69  5.72  90 1019.0  24.7  25.5  21.0 99.0 99.00
2013 06 13 05 50  97  8.5 10.3  2.08  7.69  5.81  92 1019.5  24.5  25.4  21.3 99.0 99.00
2013 06 13 06 50 107 11.0 13.9  2.02  7.69  5.75  90 1020.0  24.3  25.4  21.2 99.0 99.00
2013 06 13 07 50 104 10.2 12.2  2.16  8.33  5.88  96 1020.7  24.0  25.4  21.2 99.0 99.00
2013 06 13 08 50  83  8.7 10.1  2.08  8.33  5.90 100 1021.0  24.7  25.4  21.3 99.0 99.00
2013 06 13 09 50  87  9.8 12.0  1.85  9.09  5.46 101 1020.7  25.1  25.4  20.7 99.0 99.00
2013 06 13 10 50  88  9.8 11.6  2.03  8.33  5.71  96 1020.4  24.9  25.3  20.5 99.0 99.00
2013 06 13 11 50  90  9.1 10.8  2.26  8.33  5.85  84 1020.2  24.9  25.3  20.2 99.0 99.00
2013 06 13 12 50  85  9.4 11.3  2.17  8.33  5.90  92 1019.9  24.8  25.3  20.3 99.0 99.00
2013 06 13 13 50  91 10.1 11.9  2.43  9.09  6.06  92 1019.6  24.8  25.3  19.9 99.0 99.00
2013 06 13 14 50  80  8.7 11.2  2.30  8.33  5.71  87 1019.9  24.4  25.3  20.3 99.0 99.00
2013 06 13 15 50  87  9.5 11.5  2.39  7.14  5.84  91 1020.1  24.9  25.3  19.9 99.0 99.00
2013 06 13 16 50  83  8.9 10.6  2.44  7.69  6.07  93 1020.8  25.1  25.3  19.5 99.0 99.00
2013 06 13 17 50  79  9.1 11.4  2.29  8.33  5.94  76 1021.2  25.1  25.3  19.4 99.0 99.00
2013 06 13 18 50  87  9.8 11.4  2.32  8.33  5.82  93 1021.5  25.1  25.3  19.1 99.0 99.00
2013 06 13 19 50  79  9.8 11.4  2.30  7.69  6.04  82 1021.7  24.9  25.3  19.3 99.0 99.00
2013 06 13 20 50  78  9.7 11.3  2.34  9.09  6.01  87 1021.8  25.0  25.3  19.3 99.0 99.00
2013 06 13 21 50  72  9.2 11.1  2.29  9.09  6.06  77 1022.0  24.9  25.4  19.6 99.0 99.00
2013 06 13 22 50  75  9.0 10.8  2.34  9.09  6.17  91 1021.7  25.0  25.4  19.6 99.0 99.00
2013 06 13 23 50  80  9.5 11.4  2.39  9.09  6.25  89 1021.4  25.0  25.4  19.2 99.0 99.00
2013 06 14 00 50  74  9.8 12.5  2.43  9.09  6.30  79 1020.9  25.0  25.4  20.2 99.0 99.00
2013 06 14 01 50  79  9.6 12.2  2.56  8.33  6.04 100 1020.4  24.9  25.4  19.8 99.0 99.00
2013 06 14 02 50  75 10.3 12.1  2.58  9.09  5.99  99 1020.1  24.7  25.4  19.8 99.0 99.00
2013 06 14 03 50  76 10.1 12.1  2.59  9.09  6.26  84 1019.9  24.9  25.4  19.8 99.0 99.00
2013 06 14 04 50  77 10.8 12.6  2.46  9.09  6.23  85 1020.1  24.9  25.3  19.6 99.0 99.00
2013 06 14 05 50  78  9.9 11.7  2.53  7.69  6.06  79 1020.8  24.8  25.3  19.9 99.0 99.00
2013 06 14 06 50  78 10.0 12.5  2.36  9.09  6.05  91 1021.2  24.8  25.3  19.9 99.0 99.00
2013 06 14 07 50  79 10.3 12.4  2.51  7.69  6.17  84 1021.4  24.7  25.3  19.8 99.0 99.00
2013 06 14 08 50  81 10.2 12.3  2.57  7.69  6.22  84 1021.7  24.7  25.2  19.9 99.0 99.00
2013 06 14 09 50  84  9.7 11.9  2.43  9.09  6.17  82 1021.6  24.6  25.2  20.4 99.0 99.00
2013 06 14 10 50  84  9.1 10.7  2.49  9.09  6.17  92 1021.3  24.6  25.2  19.6 99.0 99.00
2013 06 14 11 50  78  8.9 10.7  2.39  7.69  6.20  89 1020.9  24.6  25.2  19.7 99.0 99.00
2013 06 14 12 50  86  8.8 10.3  2.30  8.33  6.25  79 1020.5  24.6  25.2  19.5 99.0 99.00
2013 06 14 13 50  86  8.8 10.6  2.43  9.09  6.19  98 1020.3  24.6  25.2  19.7 99.0 99.00
2013 06 14 14 50  88  9.0 10.5  2.48  8.33  6.14  97 1020.3  24.6  25.2  19.2 99.0 99.00
2013 06 14 15 50  87  9.1 10.4  2.33  8.33  5.97  91 1020.4  24.5  25.1  19.4 99.0 99.00
2013 06 14 16 50  76  8.8 11.3  2.49  9.09  6.15  90 1020.9  24.6  25.1  19.5 99.0 99.00
2013 06 14 17 50  72  8.8 10.6  2.54  9.09  6.19  88 1021.0  24.2  25.1  19.6 99.0 99.00
2013 06 14 18 50  91  8.0  9.4  2.66  8.33  6.26  93 1021.2  23.7  25.2  19.4 99.0 99.00
2013 06 14 19 50  68  8.0  9.4  2.37  8.33  6.22  93 1021.1  24.0  25.2  19.5 99.0 99.00
2013 06 14 20 50  91  6.1  7.3  2.32  9.09  6.22  97 1021.0  23.9  25.3  19.9 99.0 99.00
2013 06 14 21 50  65  8.7 10.1  2.57 10.00  6.52  88 1020.5  24.2  25.3  20.0 99.0 99.00
2013 06 14 22 50  77  7.9  9.2  2.48  9.09  6.26  91 1020.1  24.4  25.3  19.5 99.0 99.00
2013 06 14 23 50  74  7.8  8.9  2.28  9.09  6.23  90 1019.5  24.6  25.4  19.0 99.0 99.00
2013 06 15 00 50  69  8.1  9.7  2.29  9.09  6.18  83 1019.1  24.6  25.4  18.9 99.0 99.00
2013 06 15 01 50  72  8.0  9.9  2.32  9.09  6.35  87 1018.5  24.6  25.4  19.2 99.0 99.00
2013 06 15 02 50  70  8.3  9.7  2.29  8.33  6.13  85 1018.2  24.5  25.4  19.1 99.0 99.00
2013 06 15 03 50  72  8.4  9.8  2.43  8.33  6.28  83 1018.1  24.7  25.4  19.3 99.0 99.00
2013 06 15 04 50  65  8.1  9.6  2.19  7.69  6.19  84 1018.4  24.5  25.3  19.5 99.0 99.00
2013 06 15 05 50  65  8.2  9.8  2.21  9.09  6.10  79 1018.8  24.6  25.3  19.2 99.0 99.00
2013 06 15 06 50  64  7.8  9.3  2.23  9.09  6.31  82 1019.3  24.5  25.3  19.1 99.0 99.00
2013 06 15 07 50  64  7.4  9.4  2.17  8.33  6.24  76 1019.6  24.5  25.3  19.2 99.0 99.00
2013 06 15 08 50  59  9.3 11.3  2.10  8.33  6.20  78 1020.0  23.2  25.3  19.1 99.0 99.00
2013 06 15 09 50  69  7.1  8.7  2.08  9.09  6.22  89 1019.7  24.2  25.3  19.9 99.0 99.00
2013 06 15 10 50  62  6.8  8.0  1.92  9.09  6.07  86 1019.2  24.4  25.3  19.1 99.0 99.00
2013 06 15 11 50  97  7.6  9.2  1.99  8.33  6.08  73 1018.7  24.1  25.3  19.4 99.0 99.00
2013 06 15 12 50  71  5.6  7.9  2.04  8.33  6.08  89 1018.1  23.8  25.2  19.4 99.0 99.00
2013 06 15 13 50  94  4.5  5.5  1.91  8.33  5.98  92 1017.9  23.8  25.2  17.9 99.0 99.00
2013 06 15 14 50  85  6.5  7.9  2.03  9.09  6.35  74 1017.8  24.2  25.2  19.2 99.0 99.00
2013 06 15 15 50  79  6.7  7.8  2.03  9.09  6.31  86 1017.9  24.3  25.2  19.3 99.0 99.00
2013 06 15 16 50  63  5.5  7.0  1.96  9.09  6.06  90 1018.4  23.7  25.2  17.6 99.0 99.00
2013 06 15 17 50  69  7.3  8.7  1.86  9.09  5.93 100 1018.4  24.4  25.2  19.1 99.0 99.00
2013 06 15 18 50  79  6.7  8.0  1.87  7.69  6.04  86 1018.8  24.6  25.3  18.7 99.0 99.00
2013 06 15 19 50  83  7.4  8.7  1.75  8.33  5.73  78 1018.6  24.5  25.3  19.2 99.0 99.00
2013 06 15 20 50  82  6.8  8.2  1.85  8.33  6.07  85 1018.2  24.7  25.4  18.4 99.0 99.00
2013 06 15 21 50  69  7.1  8.5  1.80  9.09  5.99  82 1018.0  24.4  25.4  19.6 99.0 99.00
2013 06 15 22 50  68  6.8  8.0  1.84  9.09  5.86  85 1017.7  24.6  25.5  19.4 99.0 99.00
2013 06 15 23 50  69  8.2 10.0  1.81  8.33  5.92  96 1017.0  24.6  25.5  19.2 99.0 99.00
2013 06 16 00 50  77  7.9  9.2  1.98  8.33  5.85  84 1016.7  24.7  25.4  19.1 99.0 99.00
2013 06 16 01 50  78  7.7  9.4  1.88  8.33  5.74  87 1016.2  24.8  25.4  18.9 99.0 99.00
2013 06 16 02 50  71  7.5  8.8  1.97  8.33  6.07  84 1015.9  24.8  25.4  19.1 99.0 99.00
2013 06 16 03 50  69  6.8  8.8  1.98  8.33  5.85  82 1015.8  24.7  25.4  19.3 99.0 99.00
2013 06 16 04 50  75  6.9  8.3  1.95  8.33  6.26  95 1016.1  24.6  25.4  19.5 99.0 99.00
2013 06 16 05 50  90  7.0  9.3  2.06  8.33  6.32  77 1016.5  24.3  25.4  19.4 99.0 99.00
2013 06 16 06 50  78  6.8  8.4  1.93  9.09  6.29  89 1016.8  24.6  25.3  19.4 99.0 99.00
2013 06 16 07 50  72  6.5  8.6  1.94  9.09  6.23  71 1017.4  24.5  25.3  19.8 99.0 99.00
2013 06 16 08 50  83  5.0  7.5  1.89  8.33  6.06  87 1017.8  23.2  25.3  19.7 99.0 99.00
2013 06 16 09 50  88  7.1  8.7  2.01  8.33  5.99  89 1017.3  24.1  25.3  19.8 99.0 99.00
2013 06 16 10 50 103  6.2  7.4  1.91  7.69  6.10  82 1016.9  24.2  25.3  20.0 99.0 99.00
2013 06 16 11 50  89  7.1  8.6  1.92  9.09  6.12  86 1016.3  24.3  25.3  19.8 99.0 99.00
2013 06 16 12 50  74  7.2  8.9  1.92  8.33  6.05  97 1015.8  24.3  25.3  19.4 99.0 99.00
2013 06 16 13 50  75  8.1  9.5  1.88  8.33  6.00  83 1015.7  23.5  25.3  19.1 99.0 99.00
2013 06 16 14 50  98  7.5  9.3  2.00  7.69  5.99  80 1015.9  23.8  25.3  20.2 99.0 99.00
2013 06 16 15 50  83  6.9  8.1  1.88  9.09  5.77  97 1016.2  24.2  25.2  19.0 99.0 99.00
2013 06 16 16 50  63  8.5 10.1  2.02  9.09  6.02  88 1016.6  23.6  25.2  20.1 99.0 99.00
2013 06 16 17 50  67  6.9  8.5  1.87  8.33  5.62  90 1017.3  24.1  25.2  19.2 99.0 99.00
2013 06 16 18 50  69  6.5  7.9  1.83  9.09  5.81  86 1017.6  24.2  25.3  19.3 99.0 99.00
2013 06 16 19 50  79  7.1  9.8  1.76  8.33  5.70  92 1017.3  24.3  25.3  20.0 99.0 99.00
2013 06 16 20 50  91  7.9  9.1  1.95  8.33  6.15  83 1017.4  24.6  25.3  19.2 99.0 99.00
2013 06 16 21 50  92  7.1  8.4  1.69  9.09  5.73  94 1017.4  24.7  25.4  19.6 99.0 99.00
2013 06 16 22 50  97  7.9  9.4  1.89  9.09  5.86  94 1017.1  24.5  25.4  19.4 99.0 99.00
2013 06 16 23 50  93  8.8 10.1  1.83  9.09  5.67  91 1017.1  24.0  25.4  19.9 99.0 99.00
2013 06 17 00 50  81  6.5  7.9  1.86  9.09  5.82 109 1016.9  24.1  25.4  19.3 99.0 99.00
2013 06 17 01 50  47  6.2  7.7  1.90  9.09  6.12  94 1016.7  23.0  25.4  20.0 99.0 99.00
2013 06 17 02 50  84  6.6  7.7  1.77  8.33  6.04  95 1016.4  24.7  25.4  19.5 99.0 99.00
2013 06 17 03 50  76  7.3  8.8  1.84  9.09  6.16  98 1016.6  24.2  25.4  20.4 99.0 99.00
2013 06 17 04 50  82  9.3 10.7  1.90  7.69  5.83  99 1016.7  24.0  25.4  19.7 99.0 99.00
2013 06 17 05 50  71  9.1 10.8  2.04  9.09  5.86  99 1017.1  23.9  25.3  19.5 99.0 99.00
2013 06 17 06 50  79  7.0  8.3  1.90  9.09  5.95  92 1017.6  24.4  25.3  20.0 99.0 99.00
2013 06 17 07 50  83  5.0  6.6  1.97  9.09  6.12  98 1018.2  23.5  25.3  20.6 99.0 99.00
2013 06 17 08 50  85  8.0  9.5  1.81  9.09  6.10 102 1018.2  24.6  25.3  20.3 99.0 99.00
2013 06 17 09 50  86  8.3  9.9  1.96  9.09  5.85 102 1018.1  24.6  25.3  20.4 99.0 99.00
2013 06 17 10 50  85  8.4 10.0  1.84  8.33  5.74 102 1018.0  24.6  25.3  20.0 99.0 99.00
2013 06 17 11 50  90  8.6 10.9  1.97  9.09  6.05  96 1017.4  24.3  25.3  19.8 99.0 99.00
2013 06 17 12 50  77  8.7 10.4  1.83  8.33  5.69  99 1017.1  24.0  25.3  20.4 99.0 99.00
2013 06 17 13 50  91  9.3 11.0  1.86  8.33  5.63 103 1017.3  22.1  25.3  20.1 99.0 99.00
2013 06 17 14 50  75  5.3  6.2  1.86  8.33  5.74 102 1017.5  23.4  25.2  20.2 99.0 99.00
2013 06 17 15 50  97  4.6  5.9  1.91  8.33  6.10  95 1018.0  23.8  25.2  20.7 99.0 99.00
2013 06 17 16 50  98  7.9  9.1  1.83  8.33  5.85 104 1018.3  24.8  25.2  19.7 99.0 99.00
2013 06 17 17 50  94  8.0  9.9  1.78  7.69  5.60 101 1018.8  24.9  25.2  19.4 99.0 99.00
2013 06 17 18 50  95  8.0  9.4  1.85  8.33  5.68  98 1019.0  24.9  25.3  19.4 99.0 99.00
2013 06 17 19 50  95  7.4  9.1  1.85  7.69  5.57  95 1019.2  24.9  25.3  20.2 99.0 99.00
2013 06 17 20 50  90  9.4 11.4  1.84  7.69  5.60  97 1019.3  24.6  25.4  20.2 99.0 99.00
2013 06 17 21 50 102  7.7  9.2  1.86  8.33  5.59 112 1019.3  24.9  25.4  19.8 99.0 99.00
2013 06 17 22 50 105  7.0  8.7  1.95  8.33  5.77 102 1019.2  24.5  25.4  19.9 99.0 99.00
2013 06 17 23 50  93  7.0  7.9  1.82  9.09  5.69 106 1019.0  24.5  25.4  19.7 99.0 99.00
2013 06 18 00 50  94  7.9  9.6  1.81  8.33  5.59  97 1018.6  24.7  25.5  20.0 99.0 99.00
2013 06 18 01 50  81  7.2  8.8  1.79  8.33  5.69  96 1018.5  24.8  25.5  19.6 99.0 99.00
2013 06 18 02 50  77  7.7  8.9  1.74  9.09  5.67 101 1018.4  24.4  25.5  20.0 99.0 99.00
2013 06 18 03 50  80  7.2  8.5  1.96  8.33  5.86  97 1018.7  24.8  25.5  20.0 99.0 99.00
2013 06 18 04 50  74  8.8 10.3  1.75  8.33  5.75 109 1019.1  24.3  25.4  20.5 99.0 99.00
2013 06 18 05 50  97  8.6 10.3  1.78  7.69  5.54 103 1019.9  24.0  25.4  19.8 99.0 99.00
2013 06 18 06 50  74  6.3  7.5  1.72  8.33  5.66  94 1020.4  24.2  25.3  19.5 99.0 99.00
2013 06 18 07 50  67  6.4  7.5  1.75  7.69  5.76 103 1020.6  23.9  25.3  20.4 99.0 99.00
2013 06 18 08 50  79  7.5  8.7  1.62  8.33  5.76  98 1020.6  24.4  25.3  20.1 99.0 99.00
2013 06 18 09 50  84  8.9 10.6  1.88  7.69  5.75  94 1020.2  24.2  25.2  20.5 99.0 99.00
2013 06 18 10 50  76  7.9  9.7  1.77  8.33  5.67 105 1019.8  24.5  25.3  20.3 99.0 99.00
2013 06 18 11 50  83  8.2  9.4  1.78  7.69  5.68  99 1019.1  24.7  25.3  20.3 99.0 99.00
2013 06 18 12 50  86  8.4  9.9  1.70  7.69  5.43  90 1018.8  24.7  25.3  20.0 99.0 99.00
2013 06 18 13 50  80  8.6 10.3  1.65  6.25  5.40 100 1018.5  24.6  25.3  20.3 99.0 99.00
2013 06 18 14 50  92  8.4  9.9  1.93  8.33  5.56 104 1018.5  24.7  25.3  19.8 99.0 99.00
2013 06 18 15 50  83  8.9 10.5  1.84  7.14  5.49 103 1018.7  24.7  25.3  19.6 99.0 99.00
2013 06 18 16 50  84  8.2 10.2  1.82  7.14  5.34  99 1019.3  24.7  25.3  19.8 99.0 99.00
2013 06 18 17 50  88  8.5 10.0  1.84  7.69  5.44 106 1019.7  24.9  25.3  19.1 99.0 99.00
2013 06 18 18 50  71  8.3  9.9  1.87  7.14  5.48 105 1019.9  24.3  25.3  20.2 99.0 99.00
2013 06 18 19 50  73  9.5 11.3  1.94  8.33  5.53  95 1019.8  24.2  25.4  19.4 99.0 99.00
2013 06 18 20 50  75  7.1  8.4  1.98  8.33  5.75 105 1020.0  24.4  25.4  20.3 99.0 99.00
2013 06 18 21 50 100  8.0  9.5  2.06  7.69  5.79 105 1019.9  25.1  25.5  19.3 99.0 99.00
2013 06 18 22 50  89  7.6  9.0  1.98  7.69  5.70 106 1019.7  25.1  25.5  19.6 99.0 99.00
2013 06 18 23 50  84  7.1  8.5  1.89  7.69  5.57 107 1019.5  25.2  25.5  19.9 99.0 99.00
2013 06 19 00 50  75  7.5  9.4  1.75  8.33  5.47 109 1018.8  25.1  25.5  20.2 99.0 99.00
2013 06 19 01 50  77  7.7  9.6  1.73  8.33  5.59 113 1018.3  25.2  25.5  20.2 99.0 99.00
2013 06 19 02 50  81  8.2  9.7  1.74  8.33  5.62 115 1018.1  25.2  25.5  19.7 99.0 99.00
2013 06 19 03 50  84  9.5 11.1  1.82  8.33  5.74 110 1018.1  24.0  25.5  20.2 99.0 99.00
2013 06 19 04 50  68  7.8  9.1  1.78  8.33  5.73 123 1018.4  24.5  25.5  20.9 99.0 99.00
2013 06 19 05 50  94  5.3  7.8  1.91  7.69  5.93 115 1019.1  24.4  25.5  20.3 99.0 99.00
2013 06 19 06 50  81  8.4 10.1  1.90  7.69  5.98 108 1019.5  24.7  25.4  20.8 99.0 99.00
2013 06 19 07 50 119  7.7  8.7  1.92  8.33  5.80 123 1019.9  23.9  25.4  20.1 99.0 99.00
2013 06 19 08 50  94  4.9  5.9  1.78  8.33  5.68 119 1020.1  24.6  25.4  20.4 99.0 99.00
2013 06 19 09 50 110  8.0  9.8  1.80  8.33  5.91 115 1019.8  24.0  25.3  20.6 99.0 99.00
2013 06 19 10 50  68  8.2  9.6  1.79  8.33  5.63 103 1019.5  23.4  25.3  20.1 99.0 99.00
2013 06 19 11 50  89  6.7  8.4  1.81  8.33  5.80 106 1019.3  22.4  25.3  20.2 99.0 99.00
2013 06 19 12 50  91  9.8 11.7  1.78  8.33  5.73  99 1018.4  23.9  25.3  20.2 99.0 99.00
2013 06 19 13 50 108  5.0  6.3  1.75  8.33  5.57 104 1018.6  24.2  25.3  19.6 99.0 99.00
2013 06 19 14 50  79  7.3  8.7  1.89  8.33  6.03 109 1018.2  24.8  25.3  20.1 99.0 99.00
2013 06 19 15 50  73  7.7  9.4  1.86  8.33  5.81 104 1018.4  24.8  25.3  20.3 99.0 99.00
2013 06 19 16 50  82  7.7  9.1  1.91  8.33  5.89  99 1018.9  24.7  25.3  19.4 99.0 99.00
2013 06 19 17 50  87  6.6  8.1  1.84  7.69  6.02 105 1019.5  24.8  25.3  19.6 99.0 99.00
2013 06 19 18 50  85  6.0  7.3  2.02  8.33  6.23 107 1020.0  24.8  25.3  18.9 99.0 99.00
2013 06 19 19 50  89  6.6  7.9  1.99  9.09  6.00 118 1020.1  24.8  25.4  19.2 99.0 99.00
2013 06 19 20 50  92  6.4  7.7  1.84  8.33  5.92 100 1019.9  24.7  25.5  19.6 99.0 99.00
2013 06 19 21 50  86  6.4  7.4  1.74  7.69  5.90 114 1019.8  24.7  25.5  19.9 99.0 99.00
2013 06 19 22 50  80  5.8  7.0  1.75  8.33  5.65 119 1019.6  24.8  25.6  20.3 99.0 99.00
2013 06 19 23 50  86  6.1  7.5  1.86  8.33  6.19 115 1019.4  24.9  25.6  19.8 99.0 99.00
2013 06 20 00 50  83  6.1  7.3  1.69  8.33  6.04 112 1019.0  24.9  25.7  19.8 99.0 99.00
2013 06 20 01 50  76  6.1  7.2  1.61  8.33  5.81 113 1018.7  25.0  25.7  19.5 99.0 99.00
2013 06 20 02 50  63  6.1  7.3  1.60  7.69  6.02 108 1018.6  25.1  25.7  19.6 99.0 99.00
2013 06 20 03 50  64  6.5  7.6  1.49  8.33  5.94  96 1018.5  25.1  25.7  19.5 99.0 99.00
2013 06 20 04 50  70  6.7  8.2  1.65  9.09  6.14 110 1018.7  24.9  25.7  19.7 99.0 99.00
2013 06 20 05 50  75  7.0  8.3  1.54  8.33  5.83 103 1019.1  24.9  25.6  20.0 99.0 99.00
2013 06 20 06 50  77  6.9  8.1  1.61  8.33  6.03 111 1019.4  24.7  25.5  19.9 99.0 99.00
2013 06 20 07 50  73  7.1  8.3  1.83  8.33  6.17 110 1019.8  24.7  25.5  19.9 99.0 99.00
2013 06 20 08 50  84  7.1  8.8  1.65  9.09  5.92 108 1019.9  24.5  25.5  20.0 99.0 99.00
2013 06 20 09 50  76  7.4  9.1  1.58  8.33  5.90 119 1019.5  24.4  25.4  19.8 99.0 99.00
2013 06 20 10 50  84  6.9  8.2  1.67  8.33  5.77 118 1019.0  24.5  25.4  19.6 99.0 99.00
2013 06 20 11 50  72  6.6  7.9  1.76  9.09  6.04 121 1018.3  24.5  25.4  19.7 99.0 99.00
2013 06 20 12 50  90  7.1  8.4  1.65  8.33  5.69 116 1017.8  24.4  25.4  19.5 99.0 99.00
2013 06 20 13 50 109  8.8 10.3  1.98  9.09  6.23 111 1017.3  22.9  25.4  19.9 99.0 99.00
2013 06 20 14 50 110  2.5  3.7  1.90  9.09  6.16 107 1017.6  23.1  25.3  20.0 99.0 99.00
2013 06 20 15 50  88  6.6  7.7  1.75  8.33  6.03 108 1017.6  24.5  25.3  19.0 99.0 99.00
2013 06 20 16 50  76  6.5  7.6  1.72  9.09  6.32 111 1017.8  24.6  25.3  18.3 99.0 99.00
2013 06 20 17 50  81  5.9  8.0  1.69  9.09  6.09 118 1018.2  24.7  25.3  18.7 99.0 99.00
2013 06 20 18 50  81  6.1  7.2  1.70  8.33  6.17 111 1018.7  24.7  25.4  18.5 99.0 99.00
2013 06 20 19 50  74  5.7  7.2  1.74  9.09  6.30 104 1018.9  24.7  25.5  18.5 99.0 99.00
2013 06 20 20 50  67  6.1  7.2  1.64  8.33  6.22 106 1019.1  24.7  25.5  19.0 99.0 99.00
2013 06 20 21 50  70  5.9  7.0  1.67  9.09  6.27 112 1019.2  24.7  25.6  18.6 99.0 99.00
